,genes,expression
10112,ENSG00000163558,-0.988006425383038
10113,ENSG00000163563,-0.71066829245202
10114,ENSG00000163564,-0.9871635993362
10115,ENSG00000163565,-0.874772437025227
10116,ENSG00000163568,0.747019505422788
10117,ENSG00000163576,0.956455751484341
10118,ENSG00000163577,0.982052673409331
10119,ENSG00000163584,0.114472079781213
10120,ENSG00000163586,-0.924076840691555
10121,ENSG00000163590,-0.175559155632565
10122,ENSG00000163596,-0.994845329405333
10123,ENSG00000163599,-0.905301198832354
10124,ENSG00000163600,0.0735511463521318
10125,ENSG00000163602,-0.869037427414348
10126,ENSG00000163605,-0.267458128105928
10127,ENSG00000163606,0.412325200514026
10128,ENSG00000163607,0.446057825873158
10129,ENSG00000163608,-0.562044512585047
10130,ENSG00000163611,-0.175559155632565
10131,ENSG00000163612,0.562619904763257
10132,ENSG00000163617,-0.997772669243918
10133,ENSG00000163618,0.983265285254521
10134,ENSG00000163623,0.988711220695671
10135,ENSG00000163624,-0.41700103261744
10136,ENSG00000163625,0.569912200330706
10137,ENSG00000163626,0.545116281311877
10138,ENSG00000163629,0.344660197137818
10139,ENSG00000163630,-0.662412311552271
10140,ENSG00000163631,0.0834132955825182
10141,ENSG00000163632,-0.979961633696674
10142,ENSG00000163633,-0.0453564450395831
10143,ENSG00000163634,-0.628124047099264
10144,ENSG00000163635,-0.349531372118949
10145,ENSG00000163636,-0.999753507289718
10146,ENSG00000163637,0.511450912197695
10147,ENSG00000163638,-0.559956337787895
10148,ENSG00000163644,0.193235997683582
10149,ENSG00000163645,0.533829010582207
10150,ENSG00000163655,0.56148115746711
10151,ENSG00000163659,-0.93628720650603
10152,ENSG00000163660,0.385153047183581
10153,ENSG00000163661,-0.0047328911974515
10154,ENSG00000163666,-0.994802488725712
10155,ENSG00000163673,0.408158051209295
10156,ENSG00000163681,-0.999849528656213
10157,ENSG00000163682,-0.981994635252746
10158,ENSG00000163683,0.933110247121842
10159,ENSG00000163684,-0.309673055538936
10160,ENSG00000163686,0.593786901237254
10161,ENSG00000163687,-0.997453791289883
10162,ENSG00000163689,0.868958585577416
10163,ENSG00000163694,-0.927565697076012
10164,ENSG00000163697,0.236395070246558
10165,ENSG00000163701,-0.99907119120927
10166,ENSG00000163702,0.542015053910726
10167,ENSG00000163703,0.747019505422788
10168,ENSG00000163704,-0.916870685426279
10169,ENSG00000163705,0.562619904763257
10170,ENSG00000163710,-0.700572781911702
10171,ENSG00000163714,0.609840290533537
10172,ENSG00000163719,0.646987945372869
10173,ENSG00000163728,-0.905213495334413
10174,ENSG00000163734,-0.557723433048595
10175,ENSG00000163735,-0.883405591651127
10176,ENSG00000163736,0.590023190451303
10177,ENSG00000163737,-0.684266790221508
10178,ENSG00000163738,-0.999603594072453
10179,ENSG00000163739,0.205566111978774
10180,ENSG00000163743,-0.828373775819053
10181,ENSG00000163746,-0.905491780836954
10182,ENSG00000163749,-0.814533500358044
10183,ENSG00000163751,0.562619904763257
10184,ENSG00000163754,0.547923073174362
10185,ENSG00000163755,-0.541114274922772
10186,ENSG00000163781,-0.951406920221054
10187,ENSG00000163785,0.689849200877768
10188,ENSG00000163788,-0.471847676625592
10189,ENSG00000163792,-0.135303315428667
10190,ENSG00000163793,-0.702744389230916
10191,ENSG00000163794,0.839002365521466
10192,ENSG00000163795,-0.952488835553531
10193,ENSG00000163798,0.0334119803455053
10194,ENSG00000163803,-0.100659594931495
10195,ENSG00000163806,-0.905173402851098
10196,ENSG00000163807,0.111944412670935
10197,ENSG00000163808,0.168163400265218
10198,ENSG00000163810,0.415724875579563
10199,ENSG00000163811,-0.687592168505497
10200,ENSG00000163812,-0.99699681025838
10201,ENSG00000163814,-0.970388883913409
10202,ENSG00000163815,-0.389231810295157
10203,ENSG00000163817,-0.477079379763464
10204,ENSG00000163818,0.320147355412883
10205,ENSG00000163820,0.590023190451303
10206,ENSG00000163823,0.479689923973033
10207,ENSG00000163827,0.5755958168041
10208,ENSG00000163832,0.298690771099556
10209,ENSG00000163833,-0.765850843520898
10210,ENSG00000163840,-0.944636113270438
10211,ENSG00000163848,-0.956217859592542
10212,ENSG00000163864,-0.961837493859879
10213,ENSG00000163866,0.241277965461516
10214,ENSG00000163867,0.76657059378047
10215,ENSG00000163870,-0.987291586646596
10216,ENSG00000163872,0.593786901237254
10217,ENSG00000163873,-0.734346324206276
10218,ENSG00000163874,0.0979185573287501
10219,ENSG00000163875,0.951715851967468
10220,ENSG00000163877,0.507783163819825
10221,ENSG00000163879,-0.568168198867037
10222,ENSG00000163882,0.913399885059488
10223,ENSG00000163884,-0.23872781725997
10224,ENSG00000163888,0.394515680548907
10225,ENSG00000163898,0.479431577082143
10226,ENSG00000163900,-0.760156327542536
10227,ENSG00000163902,-0.947972505944522
10228,ENSG00000163904,0.593306525467383
10229,ENSG00000163909,-0.737287984446424
10230,ENSG00000163913,0.333571656140282
10231,ENSG00000163914,0.22055272650578
10232,ENSG00000163918,-0.704898076725767
10233,ENSG00000163923,0.827639839134332
10234,ENSG00000163930,-0.286133122282575
10235,ENSG00000163931,-0.984949285876388
10236,ENSG00000163932,0.199607321102646
10237,ENSG00000163933,0.664264785345242
10238,ENSG00000163935,0.547923073174362
10239,ENSG00000163938,-0.933960586200124
10240,ENSG00000163939,-0.971889392574149
10241,ENSG00000163945,0.467092785854997
10242,ENSG00000163946,0.590023190451303
10243,ENSG00000163947,-0.869401592605193
10244,ENSG00000163950,-0.891495527080466
10245,ENSG00000163956,-0.993370658547381
10246,ENSG00000163958,0.593786901237254
10247,ENSG00000163960,0.590023190451303
10248,ENSG00000163961,0.15142698606912
10249,ENSG00000163964,-0.905804311491286
10250,ENSG00000163975,-0.295970710476428
10251,ENSG00000163993,0.747019505422788
10252,ENSG00000163995,0.517318203018368
10253,ENSG00000164002,0.475401286228644
10254,ENSG00000164007,0.76657059378047
10255,ENSG00000164008,0.80533766223603
10256,ENSG00000164010,-0.655108158642813
10257,ENSG00000164011,0.547923073174362
10258,ENSG00000164022,-0.922056379400356
10259,ENSG00000164023,0.599050477092884
10260,ENSG00000164024,-0.165574211641682
10261,ENSG00000164031,0.562619904763257
10262,ENSG00000164032,0.399421352874472
10263,ENSG00000164035,-0.859602459899294
10264,ENSG00000164037,0.691131455060684
10265,ENSG00000164038,-0.151852668569477
10266,ENSG00000164039,0.547923064217162
10267,ENSG00000164040,-0.929776140009929
10268,ENSG00000164045,0.415091864821733
10269,ENSG00000164047,0.5755958168041
10270,ENSG00000164048,-0.0873393109305651
10271,ENSG00000164049,0.403563539095102
10272,ENSG00000164050,-0.592349842750614
10273,ENSG00000164051,0.480337532558076
10274,ENSG00000164053,0.186046828886509
10275,ENSG00000164054,-0.921180571707732
10276,ENSG00000164056,0.0334119803455053
10277,ENSG00000164061,0.267910220335532
10278,ENSG00000164062,0.403563539095102
10279,ENSG00000164066,0.472030046897965
10280,ENSG00000164068,0.576053604130164
10281,ENSG00000164070,0.999751022170826
10282,ENSG00000164073,0.464971876193736
10283,ENSG00000164074,-0.84582391804045
10284,ENSG00000164076,-0.101296460429037
10285,ENSG00000164077,-0.937286515840951
10286,ENSG00000164078,0.355740455355483
10287,ENSG00000164080,0.562619904763257
10288,ENSG00000164081,-0.928362431274335
10289,ENSG00000164082,0.331482470741873
10290,ENSG00000164086,0.926489909499885
10291,ENSG00000164087,0.927209540325602
10292,ENSG00000164088,0.268432252583041
10293,ENSG00000164091,-0.335595587749798
10294,ENSG00000164093,0.562619904763257
10295,ENSG00000164096,0.769258470205471
10296,ENSG00000164100,0.0154025555456019
10297,ENSG00000164104,-0.0379064777399974
10298,ENSG00000164105,0.716873810327635
10299,ENSG00000164106,-0.311673314263511
10300,ENSG00000164109,-0.371718230121625
10301,ENSG00000164111,-0.484177352092691
10302,ENSG00000164112,-0.894279008407437
10303,ENSG00000164114,0.731121600670802
10304,ENSG00000164116,-0.94876023456252
10305,ENSG00000164117,-0.0532851982132956
10306,ENSG00000164118,0.489368883143285
10307,ENSG00000164120,0.507371067029541
10308,ENSG00000164124,0.368814012020051
10309,ENSG00000164125,-0.675680390693406
10310,ENSG00000164129,0.798616682363243
10311,ENSG00000164134,-0.971594078920685
10312,ENSG00000164136,0.845019666914545
10313,ENSG00000164142,-0.867176381974434
10314,ENSG00000164144,0.334564115593496
10315,ENSG00000164151,-0.237662857941976
10316,ENSG00000164161,-0.557000133593268
10317,ENSG00000164162,0.557884542727854
10318,ENSG00000164163,-0.94249876426834
10319,ENSG00000164164,0.327879415797798
10320,ENSG00000164167,0.554349859511615
10321,ENSG00000164168,0.55460583106536
10322,ENSG00000164169,-0.229649824228892
10323,ENSG00000164171,0.0946862079995353
10324,ENSG00000164172,0.490285897911808
10325,ENSG00000164175,0.554441761416935
10326,ENSG00000164176,0.403563539095102
10327,ENSG00000164180,-0.908201934814744
10328,ENSG00000164181,-0.325075548844152
10329,ENSG00000164182,0.403563539095102
10330,ENSG00000164185,0.456515569355571
10331,ENSG00000164187,0.547923073174362
10332,ENSG00000164188,-0.9890961786567
10333,ENSG00000164190,0.140384608859408
10334,ENSG00000164197,0.52756522682096
10335,ENSG00000164199,-0.481916481166738
10336,ENSG00000164209,-0.991643141106514
10337,ENSG00000164211,-0.732523764484236
10338,ENSG00000164219,-0.983346356725958
10339,ENSG00000164220,0.142587352164897
10340,ENSG00000164221,0.320030126076819
10341,ENSG00000164236,0.941837034662214
10342,ENSG00000164237,0.451072603507979
10343,ENSG00000164241,-0.839912431385611
10344,ENSG00000164244,-0.88064316368939
10345,ENSG00000164251,-0.579579474470923
10346,ENSG00000164252,0.0416180977624403
10347,ENSG00000164253,0.44946435813425
10348,ENSG00000164258,0.412873025991373
10349,ENSG00000164265,0.105270438922627
10350,ENSG00000164266,-0.268946235800263
10351,ENSG00000164270,-0.998543736520009
10352,ENSG00000164283,-0.972562020211593
10353,ENSG00000164284,0.290773644056417
10354,ENSG00000164287,0.5755958168041
10355,ENSG00000164291,0.288305512826121
10356,ENSG00000164292,-0.177883087467575
10357,ENSG00000164294,-0.881584365713035
10358,ENSG00000164296,0.696617193658646
10359,ENSG00000164300,0.5755958168041
10360,ENSG00000164303,0.10192965614229
10361,ENSG00000164304,-0.999510735948408
10362,ENSG00000164305,0.97554336240462
10363,ENSG00000164306,0.498758753044727
10364,ENSG00000164307,0.26597851482241
10365,ENSG00000164308,0.497221733676453
10366,ENSG00000164309,0.723463828211286
10367,ENSG00000164323,0.76657059378047
10368,ENSG00000164327,0.546290684997131
10369,ENSG00000164329,-0.464272053733296
10370,ENSG00000164330,0.519606478949569
10371,ENSG00000164331,-0.963499108541485
10372,ENSG00000164332,-0.991231474133923
10373,ENSG00000164338,-0.953138942238718
10374,ENSG00000164342,-0.503473627413008
10375,ENSG00000164344,0.349259403141268
10376,ENSG00000164346,-0.997085974941451
10377,ENSG00000164362,-0.120684456151013
10378,ENSG00000164363,-0.216498094339583
10379,ENSG00000164366,-0.822442371858821
10380,ENSG00000164393,0.188054829413969
10381,ENSG00000164398,-0.979653138398225
10382,ENSG00000164399,-0.855485080009349
10383,ENSG00000164400,-0.0374871828775933
10384,ENSG00000164402,0.211230522019213
10385,ENSG00000164403,-0.870455468756178
10386,ENSG00000164404,0.39908775134533
10387,ENSG00000164405,0.269897352250164
10388,ENSG00000164406,0.440372289781032
10389,ENSG00000164411,-0.971208329256713
10390,ENSG00000164414,-0.951821725371308
10391,ENSG00000164418,0.520995026830133
10392,ENSG00000164430,0.593306525467383
10393,ENSG00000164434,0.593306525467383
10394,ENSG00000164440,0.560566000705707
10395,ENSG00000164442,0.403563539095102
10396,ENSG00000164458,-0.994727123967441
10397,ENSG00000164463,0.497358234941171
10398,ENSG00000164465,0.275094561063426
10399,ENSG00000164466,0.673368448490996
10400,ENSG00000164483,0.873070668567111
10401,ENSG00000164484,0.529097461214254
10402,ENSG00000164488,-0.788506151978138
10403,ENSG00000164494,0.526410817361467
10404,ENSG00000164500,-0.401030800809623
10405,ENSG00000164506,-0.983041041564464
10406,ENSG00000164509,-0.999713794055432
10407,ENSG00000164512,-0.236496428000594
10408,ENSG00000164520,-0.705938687846912
10409,ENSG00000164530,-0.56331938647105
10410,ENSG00000164532,0.763710108139298
10411,ENSG00000164535,0.311565261036223
10412,ENSG00000164542,-0.161245860495313
10413,ENSG00000164543,-0.379654437135062
10414,ENSG00000164548,0.961919503924362
10415,ENSG00000164556,0.562619904763257
10416,ENSG00000164574,-0.740821801804972
10417,ENSG00000164576,-0.201135944828235
10418,ENSG00000164587,-0.437603576224508
10419,ENSG00000164588,0.21529017214385
10420,ENSG00000164591,-0.755313218408542
10421,ENSG00000164597,-0.981117955614897
10422,ENSG00000164603,-0.965295716854119
10423,ENSG00000164604,-0.62506906107641
10424,ENSG00000164609,0.747019505422788
10425,ENSG00000164610,0.229144013497478
10426,ENSG00000164611,0.296678487348368
10427,ENSG00000164615,-0.627150301092259
10428,ENSG00000164616,0.593306525467383
10429,ENSG00000164620,0.110741323321192
10430,ENSG00000164626,-0.872453957575513
10431,ENSG00000164627,-0.401887191322124
10432,ENSG00000164631,-0.945507186519704
10433,ENSG00000164638,-0.0880208843161635
10434,ENSG00000164647,-0.248010826291139
10435,ENSG00000164649,0.420398720321967
10436,ENSG00000164651,-0.477226344934128
10437,ENSG00000164654,0.648745507006687
10438,ENSG00000164659,-0.862872209210031
10439,ENSG00000164663,-0.195546604999186
10440,ENSG00000164669,-0.999765367694205
10441,ENSG00000164674,-0.684768200356217
10442,ENSG00000164675,0.747019505422788
10443,ENSG00000164683,0.1743273034447
10444,ENSG00000164684,0.593306525467383
10445,ENSG00000164687,-0.871257619298687
10446,ENSG00000164690,0.95541362476586
10447,ENSG00000164691,-0.916106046447536
10448,ENSG00000164692,-0.959983683525638
10449,ENSG00000164695,-0.350054303542972
10450,ENSG00000164707,-0.21310922408526
10451,ENSG00000164708,-0.82312008401243
10452,ENSG00000164713,-0.836648645492027
10453,ENSG00000164715,0.0665580997153925
10454,ENSG00000164733,-0.332449403226251
10455,ENSG00000164736,0.547923073174362
10456,ENSG00000164740,-0.5473506930275
10457,ENSG00000164741,0.593306525467383
10458,ENSG00000164742,-0.0167190057794351
10459,ENSG00000164743,-0.234990056583061
10460,ENSG00000164744,-0.142300349360018
10461,ENSG00000164746,-0.192732514810444
10462,ENSG00000164751,-0.682330471364868
10463,ENSG00000164754,-0.537120050620301
10464,ENSG00000164756,0.177475546371823
10465,ENSG00000164758,-0.50731769394524
10466,ENSG00000164761,-0.976302410089174
10467,ENSG00000164764,0.501058142089147
10468,ENSG00000164778,0.701307625751692
10469,ENSG00000164794,0.491194790412931
10470,ENSG00000164796,0.5755958168041
10471,ENSG00000164808,-0.153101797628112
10472,ENSG00000164815,0.844318309998624
10473,ENSG00000164818,-0.630124321717753
10474,ENSG00000164821,-0.789941050142776
10475,ENSG00000164823,-0.976614392445848
10476,ENSG00000164825,-0.169861407239739
10477,ENSG00000164828,0.364632008796634
10478,ENSG00000164830,-0.431861132182814
10479,ENSG00000164841,-0.992204997541065
10480,ENSG00000164845,0.412593417543061
10481,ENSG00000164849,-0.482381068929733
10482,ENSG00000164850,0.421406120654089
10483,ENSG00000164867,0.673586613652433
10484,ENSG00000164877,0.403563539095102
10485,ENSG00000164879,-0.312484944120767
10486,ENSG00000164880,0.349430970441516
10487,ENSG00000164885,0.184306297337323
10488,ENSG00000164889,0.547923073174362
10489,ENSG00000164893,-0.083388752208716
10490,ENSG00000164896,0.968070042608927
10491,ENSG00000164897,0.9866702342232
10492,ENSG00000164898,0.286445336188825
10493,ENSG00000164902,-0.122806299025103
10494,ENSG00000164904,-0.976844452047903
10495,ENSG00000164916,0.987107609202114
10496,ENSG00000164919,0.562619904763257
10497,ENSG00000164920,0.0809571497523525
10498,ENSG00000164924,-0.470809295475373
10499,ENSG00000164929,-0.646954015761662
10500,ENSG00000164930,-0.916802687941923
10501,ENSG00000164932,-0.160512814414758
10502,ENSG00000164933,-0.999999999999964
10503,ENSG00000164934,-0.0668492462688716
10504,ENSG00000164935,-0.222941811310767
10505,ENSG00000164938,0.993503369279523
10506,ENSG00000164941,-0.803245798867355
10507,ENSG00000164944,0.469547277719626
10508,ENSG00000164946,-0.304241045743916
10509,ENSG00000164949,-0.0629795208817188
10510,ENSG00000164951,0.914101374855332
10511,ENSG00000164953,-0.068635204730795
10512,ENSG00000164961,-0.899473791074468
10513,ENSG00000164967,-0.999999609231397
10514,ENSG00000164970,-0.987098366231786
10515,ENSG00000164972,0.454175387395793
10516,ENSG00000164975,0.188699095424661
10517,ENSG00000164976,0.227575769216765
10518,ENSG00000164978,0.78041730904353
10519,ENSG00000164983,0.5755958168041
10520,ENSG00000164985,0.510655760501929
10521,ENSG00000164989,-0.987269223069937
10522,ENSG00000165006,0.899393316962382
10523,ENSG00000165023,0.918506009233425
10524,ENSG00000165025,-0.961552730780712
10525,ENSG00000165028,0.259556368177118
10526,ENSG00000165029,-0.90860404428696
10527,ENSG00000165030,-0.968483150662841
10528,ENSG00000165046,-0.953870234605256
10529,ENSG00000165055,-0.981834217157578
10530,ENSG00000165060,0.52403511644574
10531,ENSG00000165071,-0.0886813311481693
10532,ENSG00000165084,-0.766722150548264
10533,ENSG00000165091,-0.795549243623412
10534,ENSG00000165092,-0.979963773376044
10535,ENSG00000165097,-0.450993729604125
10536,ENSG00000165102,0.730309505081283
10537,ENSG00000165105,-0.675284358553431
10538,ENSG00000165113,0.431825566357304
10539,ENSG00000165115,-0.98004489778698
10540,ENSG00000165118,0.62719080582715
10541,ENSG00000165119,0.320605015619424
10542,ENSG00000165121,0.229144013497478
10543,ENSG00000165124,-0.925715783062695
10544,ENSG00000165125,-0.892592624631666
10545,ENSG00000165138,-0.998391304786225
10546,ENSG00000165140,-0.0265755909731396
10547,ENSG00000165152,-0.988231559990676
10548,ENSG00000165156,0.776654745150615
10549,ENSG00000165164,0.180785285812455
10550,ENSG00000165168,0.316913831182061
10551,ENSG00000165169,0.403563539095102
10552,ENSG00000165171,0.6000361789091
10553,ENSG00000165175,-0.853771103671194
10554,ENSG00000165178,0.834701073719253
10555,ENSG00000165181,0.908422927042716
10556,ENSG00000165182,-0.588933572241385
10557,ENSG00000165185,0.5755958168041
10558,ENSG00000165186,0.403563539095102
10559,ENSG00000165188,-0.153373387901701
10560,ENSG00000165192,0.935471757690748
10561,ENSG00000165194,0.399030581811876
10562,ENSG00000165195,-0.835148583562707
10563,ENSG00000165204,0.374020225965189
10564,ENSG00000165209,0.593306525467383
10565,ENSG00000165233,-0.272311172837648
10566,ENSG00000165238,0.96130696089997
10567,ENSG00000165240,-0.999009100294751
10568,ENSG00000165244,-0.994251401514069
10569,ENSG00000165246,0.593306525467383
10570,ENSG00000165259,-0.968850985374315
10571,ENSG00000165264,0.524111449735091
10572,ENSG00000165269,-0.913596600718119
10573,ENSG00000165271,-0.994959594374447
10574,ENSG00000165272,0.448623426689404
10575,ENSG00000165275,-0.896079087959798
10576,ENSG00000165280,0.491116927410802
10577,ENSG00000165282,0.84211719784386
10578,ENSG00000165283,0.5755958168041
10579,ENSG00000165288,-0.749577309388035
10580,ENSG00000165300,0.593786901237254
10581,ENSG00000165304,-0.51816389789606
10582,ENSG00000165309,0.361580773377717
10583,ENSG00000165312,-0.985780559728744
10584,ENSG00000165322,-0.180871357753069
10585,ENSG00000165323,-0.544459120742871
10586,ENSG00000165338,-0.974953774330121
10587,ENSG00000165349,-0.796954474423768
10588,ENSG00000165355,0.557434445099408
10589,ENSG00000165359,-0.52911131871804
10590,ENSG00000165370,0.562619904763257
10591,ENSG00000165376,0.502918949812208
10592,ENSG00000165379,-0.53618484883733
10593,ENSG00000165383,0.802565169199061
10594,ENSG00000165389,-0.796169024449074
10595,ENSG00000165392,0.442707093208178
10596,ENSG00000165406,0.897747171820187
10597,ENSG00000165409,-0.926011155249138
10598,ENSG00000165410,0.137515902252795
10599,ENSG00000165416,-0.860822908801691
10600,ENSG00000165417,0.62841512861161
10601,ENSG00000165424,0.498535316121217
10602,ENSG00000165434,0.342849019590531
10603,ENSG00000165443,-0.973367165185448
10604,ENSG00000165449,0.561673708494311
10605,ENSG00000165457,0.593786901237254
10606,ENSG00000165458,0.965215580014641
10607,ENSG00000165462,0.193367771672697
10608,ENSG00000165471,-0.959556806187503
10609,ENSG00000165474,-0.254469935361694
10610,ENSG00000165475,0.705323251783165
10611,ENSG00000165476,0.435538915695245
10612,ENSG00000165480,-0.734933729998565
10613,ENSG00000165487,0.804118977692335
10614,ENSG00000165490,-0.846753818087837
10615,ENSG00000165494,-0.0204899874667025
10616,ENSG00000165501,0.52863942259431
10617,ENSG00000165502,0.747019505422788
10618,ENSG00000165506,-0.169818366223083
10619,ENSG00000165507,0.217622886586792
10620,ENSG00000165512,0.464971876193736
10621,ENSG00000165516,-0.923988511887034
10622,ENSG00000165521,-0.988983159691092
10623,ENSG00000165525,-0.07119810238404
10624,ENSG00000165526,0.931413523687949
10625,ENSG00000165527,-0.911289598672106
10626,ENSG00000165533,-0.794273743871033
10627,ENSG00000165548,-0.947692100357167
10628,ENSG00000165555,0.18723792597406
10629,ENSG00000165556,0.593786901237254
10630,ENSG00000165566,-0.910069463742083
10631,ENSG00000165568,0.895549336195287
10632,ENSG00000165572,0.229144013497478
10633,ENSG00000165584,-0.756810881115723
10634,ENSG00000165588,-0.692206318969127
10635,ENSG00000165591,-0.97708988668615
10636,ENSG00000165606,0.242857487481555
10637,ENSG00000165609,0.804118977692335
10638,ENSG00000165617,0.590023190451303
10639,ENSG00000165626,-0.454779998522248
10640,ENSG00000165629,0.469494944998841
10641,ENSG00000165630,0.84211719784386
10642,ENSG00000165632,0.483611058081626
10643,ENSG00000165633,0.747019505422788
10644,ENSG00000165637,0.706644376849686
10645,ENSG00000165644,0.547923073174362
10646,ENSG00000165646,0.318557779882628
10647,ENSG00000165650,0.43292754838968
10648,ENSG00000165655,-0.0160154170410836
10649,ENSG00000165660,0.593786901237254
10650,ENSG00000165661,-0.404830024728049
10651,ENSG00000165669,0.7216870919724
10652,ENSG00000165671,0.417848414546734
10653,ENSG00000165672,0.688823347165284
10654,ENSG00000165675,-0.741721854952003
10655,ENSG00000165678,-0.991157404795596
10656,ENSG00000165682,-0.207374473864131
10657,ENSG00000165684,0.528930872592869
10658,ENSG00000165685,-0.115736749006401
10659,ENSG00000165688,0.547923073174362
10660,ENSG00000165689,0.79332056211552
10661,ENSG00000165694,0.358398752145216
10662,ENSG00000165695,-0.834727031045431
10663,ENSG00000165698,0.098323300420712
10664,ENSG00000165699,0.229144013497478
10665,ENSG00000165702,-0.157485148391225
10666,ENSG00000165704,-0.337593079526459
10667,ENSG00000165714,0.723827987358857
10668,ENSG00000165716,-0.331766028645576
10669,ENSG00000165724,0.0689341268055176
10670,ENSG00000165730,-0.919656751211031
10671,ENSG00000165731,0.229144013497478
10672,ENSG00000165732,-0.46210326058327
10673,ENSG00000165733,0.84211719784386
10674,ENSG00000165752,-0.955312821065583
10675,ENSG00000165757,-0.958767189224943
10676,ENSG00000165762,-0.74176863177888
10677,ENSG00000165775,0.747019505422788
10678,ENSG00000165782,0.556263698627226
10679,ENSG00000165792,0.387073823680357
10680,ENSG00000165794,-0.675080650109784
10681,ENSG00000165795,0.554349859511615
10682,ENSG00000165801,-0.959445058326432
10683,ENSG00000165802,-0.749537843820034
10684,ENSG00000165804,0.497358234941171
10685,ENSG00000165805,-0.973854551890684
10686,ENSG00000165806,0.982528694272395
10687,ENSG00000165807,-0.742623639933702
10688,ENSG00000165810,-0.315695273486123
10689,ENSG00000165813,-0.314468999960646
10690,ENSG00000165816,-0.95126062190687
10691,ENSG00000165819,0.349655725844387
10692,ENSG00000165821,0.562619904763257
10693,ENSG00000165828,0.113896869850769
10694,ENSG00000165832,-0.937206010031864
10695,ENSG00000165837,-0.550572889889749
10696,ENSG00000165841,-0.986160498364849
10697,ENSG00000165861,0.45902995236033
10698,ENSG00000165863,-0.999637423098887
10699,ENSG00000165868,0.356730918794766
10700,ENSG00000165874,-0.923065740139841
10701,ENSG00000165879,0.148560291329048
10702,ENSG00000165886,-0.711302667570846
10703,ENSG00000165887,-0.0151935064408285
10704,ENSG00000165891,-0.576101727621525
10705,ENSG00000165895,0.589528176510368
10706,ENSG00000165898,-0.999999999996985
10707,ENSG00000165899,-0.970986361447117
10708,ENSG00000165905,0.43618850983491
10709,ENSG00000165912,0.549228209220349
10710,ENSG00000165914,-0.986850836144699
10711,ENSG00000165915,-0.32056511690122
10712,ENSG00000165916,-0.870444619549796
10713,ENSG00000165917,-0.94484789007457
10714,ENSG00000165923,0.822976750418461
10715,ENSG00000165929,0.347596546743742
10716,ENSG00000165934,-0.548026964163253
10717,ENSG00000165935,-0.648836647102584
10718,ENSG00000165943,0.955322422710953
10719,ENSG00000165948,0.375596153947162
10720,ENSG00000165949,-0.16776568298422
10721,ENSG00000165953,0.0633632015987647
10722,ENSG00000165959,0.450787109393907
10723,ENSG00000165966,-0.447999508174633
10724,ENSG00000165970,0.449143520918791
10725,ENSG00000165972,-0.956405633146556
10726,ENSG00000165973,0.200714786131626
10727,ENSG00000165983,-0.518708223168115
10728,ENSG00000165985,0.514658583965185
10729,ENSG00000165995,0.425955605932723
10730,ENSG00000165996,-0.120855840166465
10731,ENSG00000165997,0.544204900405322
10732,ENSG00000166002,0.588444268559377
10733,ENSG00000166004,0.849352138734054
10734,ENSG00000166006,-0.989381804546478
10735,ENSG00000166007,0.637466419945218
10736,ENSG00000166012,-0.9171952117088
10737,ENSG00000166013,0.242317099195288
10738,ENSG00000166016,0.543165927518602
10739,ENSG00000166024,0.161540515296619
10740,ENSG00000166025,-0.843137738351557
10741,ENSG00000166033,-0.702733505986302
10742,ENSG00000166035,-0.983130648958378
10743,ENSG00000166037,-0.997087744327471
10744,ENSG00000166046,0.562619904763257
10745,ENSG00000166049,-0.103044565650377
10746,ENSG00000166068,-0.93144615817788
10747,ENSG00000166073,-0.964055135217351
10748,ENSG00000166086,-0.697765855748311
10749,ENSG00000166090,0.895537387188796
10750,ENSG00000166091,0.804118977692335
10751,ENSG00000166104,0.348452512279638
10752,ENSG00000166105,-0.994294373310686
10753,ENSG00000166106,0.200808363558799
10754,ENSG00000166111,0.613803058177367
10755,ENSG00000166118,0.403563539095102
10756,ENSG00000166123,-0.941993959037391
10757,ENSG00000166126,-0.5241925090567
10758,ENSG00000166128,-0.911438353659137
10759,ENSG00000166130,-0.934816345238903
10760,ENSG00000166133,-0.828016234593442
10761,ENSG00000166135,0.874072598560459
10762,ENSG00000166136,0.853468388837577
10763,ENSG00000166140,-0.424797876845786
10764,ENSG00000166143,0.184262174557871
10765,ENSG00000166145,-0.983854341948951
10766,ENSG00000166147,0.427669918917802
10767,ENSG00000166148,0.246294357913983
10768,ENSG00000166153,-0.967385579576287
10769,ENSG00000166159,0.229144013497478
10770,ENSG00000166165,0.976753088884772
10771,ENSG00000166166,-0.307105861596807
10772,ENSG00000166167,-0.969099291262555
10773,ENSG00000166169,-0.837391218404262
10774,ENSG00000166170,-0.95056268950312
10775,ENSG00000166171,-0.998741646649857
10776,ENSG00000166173,-0.206346717862691
10777,ENSG00000166181,0.0042505247776982
10778,ENSG00000166183,0.754161699262654
10779,ENSG00000166188,-0.813079861931354
10780,ENSG00000166189,0.491222176040007
10781,ENSG00000166192,-0.997767592049218
10782,ENSG00000166197,0.36435314276088
10783,ENSG00000166199,0.3069220063678
10784,ENSG00000166200,0.29173962868671
10785,ENSG00000166206,0.590023190451303
10786,ENSG00000166224,0.821741748815006
10787,ENSG00000166225,-0.584143434128225
10788,ENSG00000166226,-0.769797250280173
10789,ENSG00000166228,0.543192599783196
10790,ENSG00000166233,0.640510801991057
10791,ENSG00000166246,0.337191543169341
10792,ENSG00000166250,0.650428735739867
