rejected_pathway	killed_by	min_ratio
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	REACTOME_M_PHASE	0.13224637620540794
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.3419495678097468
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.3419495678097468
GERHOLD_RESPONSE_TO_TZD_UP	PARENT_MTOR_SIGNALING_UP	1.3169050502234783
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	ZHANG_BREAST_CANCER_PROGENITORS_UP	2.323355801619556
WANG_HCP_PROSTATE_CANCER	JIANG_MELANOMA_TRM1_CD8	0.7705688685298278
PID_CD8_TCR_DOWNSTREAM_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.5560207463910348
LEE_AGING_NEOCORTEX_DN	REACTOME_GPCR_LIGAND_BINDING	1.717948126631321
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.5510817442290485
WP_FOXA2_PATHWAY	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	1.6509038169553394
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1.1446086086944545
KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	GRADE_COLON_AND_RECTAL_CANCER_UP	0.9001653172361745
WP_ETHER_LIPID_BIOSYNTHESIS	BENPORATH_MYC_MAX_TARGETS	2.7569634749748535
BROWNE_HCMV_INFECTION_18HR_UP	BROWNE_HCMV_INFECTION_16HR_UP	1.0334339629749925
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_STEM_CELLS	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	1.529664691892071
KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.3281995923245786
DEMAGALHAES_AGING_DN	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	0.9739191861982206
PETRETTO_CARDIAC_HYPERTROPHY	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.0742658660065791
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION	SABATES_COLORECTAL_ADENOMA_DN	1.9341084773037553
QI_HYPOXIA	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	1.6122548499463958
CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL	KEGG_LINOLEIC_ACID_METABOLISM	2.66984166311129
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	2.399009892363015
WP_IL11_SIGNALING	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.49913117755430814
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.4128203199993597
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN	JIANG_MELANOMA_TRM1_CD8	2.551857598367868
BIOCARTA_EIF2_PATHWAY	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.536682334398228
REACTOME_RELAXIN_RECEPTORS	REACTOME_GPCR_LIGAND_BINDING	0.30442190439771155
KEGG_MEDICUS_REFERENCE_CASR_PTH_SIGNALING_PATHWAY	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.20540427925193547
HELLER_SILENCED_BY_METHYLATION_DN	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	0.39730795739036784
KYNG_WERNER_SYNDROM_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP	1.9972078706900684
BIOCARTA_HIVNEF_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.7011252787406429
HAN_JNK_SINGALING_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.41269594473174503
KEGG_THYROID_CANCER	LOPEZ_MBD_TARGETS	0.9340179435400664
ROZANOV_MMP14_TARGETS_DN	HOUNKPE_HOUSEKEEPING_GENES	0.9914029954848574
SUNG_METASTASIS_STROMA_DN	GRADE_COLON_AND_RECTAL_CANCER_UP	1.1656988092616618
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.6855986246175523
EHRLICH_ICF_SYNDROM_UP	SABATES_COLORECTAL_ADENOMA_DN	2.406161550867009
WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	0.9481950491482131
REACTOME_METABOLISM_OF_COFACTORS	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	2.9472691387243426
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	1.0007803088497436
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_RAS_ERK_SIGNALING_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.7478601875983766
IGARASHI_ATF4_TARGETS_DN	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.019365640175614
UNTERMAN_IPF_VS_CTRL_TREG_CELL_UP	JIANG_MELANOMA_TRM3_CD8	1.5106444159477093
BIOCARTA_BCELLSURVIVAL_PATHWAY	JIANG_MELANOMA_TRM1_CD8	1.488681748146938
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX3	MILI_PSEUDOPODIA_HAPTOTAXIS_DN	2.0103053777754485
WP_METASTATIC_BRAIN_TUMOR	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.5458422672993225
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	WANG_LMO4_TARGETS_DN	1.1593078560584038
HEBERT_MATRISOME_TNBC_BONE_BRAIN_LUNG_LIVER_METASTASTASES_TUMOR_CELL_DERIVED	MILI_PSEUDOPODIA_HAPTOTAXIS_DN	2.0687207507612673
FUNG_IL2_SIGNALING_1	IBRAHIM_NRF1_UP	1.1277283239318567
WP_EFFECT_OF_DASATINIB_ON_THE_BCRABL_SIGNALING_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.9226912731781682
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	1.1100284557235223
REACTOME_INORGANIC_ANION_EXCHANGE_BY_SLC26_TRANSPORTERS	LAIHO_COLORECTAL_CANCER_SERRATED_DN	3.4303403273447013
ROETH_TERT_TARGETS_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.7681569246831023
REACTOME_PENTOSE_PHOSPHATE_PATHWAY	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	2.871122819488109
CHESLER_BRAIN_QTL_CIS	JIANG_MELANOMA_TRM3_CD8	1.6867182284651405
UNTERMAN_PROGRESSIVE_VS_STABLE_IPF_NK_CELL_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.6760822157551902
STAEGE_EWING_FAMILY_TUMOR	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	2.064625459173464
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	REACTOME_GPCR_LIGAND_BINDING	0.678457654916638
FUJIWARA_PARK2_IN_LIVER_CANCER_UP	WP_MITOCHONDRIAL_FISSION_AND_FUSION	1.6336586757994376
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	PULVER_FOREY_CELLCYCLE_PEAKING_G2_M	2.3042043322969104
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	2.923358093258659
REACTOME_TRP_CHANNELS	PULVER_FOREY_PERTURB_ACCUMULATION_LG1	4.980003534382963
REACTOME_CA2_PATHWAY	REACTOME_GPCR_LIGAND_BINDING	0.28340759269973836
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	REACTOME_M_PHASE	0.30823026992508623
WP_SPINA_BIFIDA	ZHANG_BREAST_CANCER_PROGENITORS_UP	2.1922987939390635
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	REACTOME_M_PHASE	0.3714571603294099
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	PULVER_FOREY_PERTURB_ACCUMULATION_LG1	1.261232675621732
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	IBRAHIM_NRF1_UP	2.4749117787599366
REACTOME_LANOSTEROL_BIOSYNTHESIS	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	3.024136275620434
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	CASTELLANO_NRAS_TARGETS_DN	1.7394384618173855
BIOCARTA_DSP_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.6133739274148414
BRUNEAU_SEPTATION_ATRIAL	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	0.7798518799264658
PID_HIV_NEF_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.2650140693837134
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE	LINSLEY_MIR16_TARGETS	1.8228518776143083
REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH	WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D	1.696869805790547
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	REACTOME_HDL_REMODELING	0.31651158991791584
REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	0.1623352677425006
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.979390572271653
GALI_TP53_TARGETS_APOPTOTIC_DN	LINSLEY_MIR16_TARGETS	1.6141633797286405
MCCLUNG_DELTA_FOSB_TARGETS_2WK	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.3556284432238457
WU_ALZHEIMER_DISEASE_UP	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	1.6707133959202254
WP_SULFATION_BIOTRANSFORMATION_REACTION	RODRIGUES_NTN1_TARGETS_DN	1.2350731281173055
KEGG_MEDICUS_REFERENCE_ATR_SIGNALING	ZHANG_BREAST_CANCER_PROGENITORS_UP	0.7095705932538063
ZHANG_ADIPOGENESIS_BY_BMP7	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.7808575199323529
PID_CXCR4_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.26524926574094576
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.15866545415788572
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	AIYAR_COBRA1_TARGETS_UP	1.4754181782177984
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_UP	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1.8568032871840139
MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_8	REACTOME_HISTIDINE_CATABOLISM	1.229906138600647
LEE_BRCAGENIE_PRS_NEG	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	2.5514867291779137
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	1.191264302828234
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	WANG_RECURRENT_LIVER_CANCER_UP	2.02734640282822
WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION	REACTOME_M_PHASE	0.633313642321004
REACTOME_INTERLEUKIN_27_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.6573063754684171
WP_LIPID_METABOLISM_PATHWAY	BENPORATH_MYC_MAX_TARGETS	4.321279072085367
WP_SYNAPTIC_VESICLE_PATHWAY	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.6640038902231207
NADERI_BREAST_CANCER_PROGNOSIS_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.5131313341037635
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.7965758332999143
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.5741450260258391
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	1.0948494828937017
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN	HOUNKPE_HOUSEKEEPING_GENES	2.018058521879303
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP	PULVER_FOREY_CELLCYCLE_PEAKING_G2_M	3.060728439745245
BASSO_HAIRY_CELL_LEUKEMIA_DN	MCCABE_HOXC6_TARGETS_CANCER_DN	1.154485820335131
WILLIAMS_ESR2_TARGETS_UP	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12	1.4978311572433507
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP	OSMAN_BLADDER_CANCER_UP	0.3138006191836473
REACTOME_SIGNALLING_TO_ERKS	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.7363781199041716
REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	0.5704306940739873
REACTOME_RECYCLING_PATHWAY_OF_L1	JIANG_MELANOMA_TRM1_CD8	0.9505596245970055
WP_LEPTININSULIN_SIGNALING_OVERLAP	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.4717648492572668
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	WANG_RECURRENT_LIVER_CANCER_UP	3.4000357109906383
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.654109510564232
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	REACTOME_M_PHASE	0.09358564595684046
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE	1.5028191670446671
MARTENS_BOUND_BY_PML_RARA_FUSION	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.9839381924433952
HO_LIVER_CANCER_VASCULAR_INVASION	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	1.426607039779317
BAUS_TFF2_TARGETS_UP	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.115036911320728
WP_NIPBL_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1.90069872836911
CHENG_IMPRINTED_BY_ESTRADIOL	IBRAHIM_NRF1_UP	2.0817737643384353
MAINA_VHL_TARGETS_UP	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.5615404436419371
ABBUD_LIF_SIGNALING_2_DN	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	1.102563274859841
WP_ATR_SIGNALING	ZHANG_BREAST_CANCER_PROGENITORS_UP	0.5896239043043693
KEGG_MEDICUS_VARIANT_LOSS_OF_CDKN1B_TO_P27_CELL_CYCLE_G1_S	BILD_E2F3_ONCOGENIC_SIGNATURE	1.7322914537125151
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_PERK_ATF4_SIGNALING_PATHWAY	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	1.1781382102308933
LI_CISPLATIN_RESISTANCE_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.001056532133525
REACTOME_INTEGRIN_SIGNALING	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.8575448586493766
KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT	REACTOME_M_PHASE	0.6221666451318733
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	KEGG_INOSITOL_PHOSPHATE_METABOLISM	2.4720029063732096
PID_IL6_7_PATHWAY	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.8253634437232985
KEGG_MEDICUS_VARIANT_ESR1_POSITIVE_TO_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY	WHITFIELD_CELL_CYCLE_M_G1	0.7239401374360681
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	3.0925493895865923
NGUYEN_NOTCH1_TARGETS_DN	LOPEZ_MBD_TARGETS	1.232760150222509
REACTOME_TRIGLYCERIDE_METABOLISM	REACTOME_M_PHASE	1.4961995880033558
PID_INTEGRIN_A4B1_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.3284328173979207
WP_PILOCYTIC_ASTROCYTOMA	BROWNE_HCMV_INFECTION_16HR_UP	0.9078627341993758
KEGG_MEDICUS_REFERENCE_TNF_RIPK1_3_SIGNALING_PATHWAY	MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	2.521540071842228
KEGG_MEDICUS_REFERENCE_TGF_BETA_SIGNALING_PATHWAY	BIOCARTA_ERYTH_PATHWAY	0.6407003466118752
WP_PENTOSE_PHOSPHATE_PATHWAY_IN_SENESCENT_CELLS	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	2.2836865175169114
NADELLA_PRKAR1A_TARGETS_UP	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.5143455335620863
WP_IL17_SIGNALING	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.3928508825222987
REACTOME_GLUCOSE_METABOLISM	REACTOME_M_PHASE	0.23923605224508032
KEGG_MEDICUS_REFERENCE_ACTIVIN_SIGNALING_PATHWAY	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	1.9807653771631304
XU_GH1_AUTOCRINE_TARGETS_UP	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	1.5069558936012843
REACTOME_GLUTATHIONE_CONJUGATION	PULVER_FOREY_PERTURB_ACCUMULATION_LG1	3.0154618542079827
SHIN_B_CELL_LYMPHOMA_CLUSTER_8	HOUNKPE_HOUSEKEEPING_GENES	0.7021366138826698
ISHIDA_TARGETS_OF_SYT_SSX_FUSIONS	WP_MITOCHONDRIAL_FISSION_AND_FUSION	1.7373458146801657
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	CHESLER_BRAIN_HIGHEST_EXPRESSION	3.2050188951176732
WP_RIBOFLAVIN_AND_COQ_DISORDERS	BROWNE_HCMV_INFECTION_16HR_UP	2.96054262512431
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	AIYAR_COBRA1_TARGETS_UP	1.965725576146569
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	2.207654105083977
BAKER_HEMATOPOESIS_STAT5_TARGETS	BILD_E2F3_ONCOGENIC_SIGNATURE	2.4674904254192507
BIOCARTA_MITR_PATHWAY	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	2.7064045606771465
WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.3266422302362263
WP_MODULATION_OF_PI3KAKTMTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.9671074198917045
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	3.702385387472484
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_LIGAND_GATED_CA2_CHANNEL	1.6477042077097825
KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	1.1360412821493975
REACTOME_G0_AND_EARLY_G1	LOPEZ_MBD_TARGETS	1.0277352256286139
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN	KARLSSON_TGFB1_TARGETS_DN	1.9673712172876903
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ATXN1_TO_RORA_MEDIATED_TRANSCRIPTION	BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	0.9723284044091316
WP_DNA_DAMAGE_RESPONSE	LINSLEY_MIR16_TARGETS	1.8308047950582653
RODRIGUES_DCC_TARGETS_DN	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	2.9070021697484356
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.1372759024697907
WP_BILE_ACID_SYNTHESIS_AND_ENTEROHEPATIC_CIRCULATION	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	1.748891685077109
PID_CERAMIDE_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.6173192828443645
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	IBRAHIM_NRF1_UP	3.8013609112589757
WP_FOLATEALCOHOL_AND_CANCER_PATHWAY_HYPOTHESES	SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	1.1400600589185328
REACTOME_DENGUE_VIRUS_MODULATES_APOPTOSIS	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	1.9404604541213692
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_UP	WANG_RECURRENT_LIVER_CANCER_UP	1.846104865488943
WP_GANGLIO_SERIES_SPHINGOLIPID_METABOLISM	REACTOME_MATURATION_OF_PROTEIN_3A	0.32154250384511507
REACTOME_SIGNALING_BY_NOTCH2	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.4313221945599521
GRABARCZYK_BCL11B_TARGETS_DN	REACTOME_ALPHA_DEFENSINS	2.253817898006474
CHUANG_OXIDATIVE_STRESS_RESPONSE_UP	LAIHO_COLORECTAL_CANCER_SERRATED_DN	3.994147575745346
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT	REACTOME_M_PHASE	0.4372685585371533
KEGG_MEDICUS_REFERENCE_NUCLEAR_INITIATED_PROGESTERONE_SIGNALING_PATHWAY	REACTOME_GPCR_LIGAND_BINDING	1.2234925195606994
REN_MIF_TARGETS_DN	DITTMER_PTHLH_TARGETS_UP	2.248273575169741
KEGG_GALACTOSE_METABOLISM	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	2.7709368408674653
WP_MEASLES_VIRUS_INFECTION	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.3091717828788698
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.4593555817348119
KIM_RESPONSE_TO_TSA_AND_DECITABINE_DN	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	2.7087535385775414
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.2872773555500649
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	GRYDER_PAX3FOXO1_TOP_ENHANCERS	0.09907272228382179
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_UP	OSMAN_BLADDER_CANCER_UP	3.347709969678065
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE	BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	4.221565773001221
WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.23638896664533332
KEGG_LIMONENE_AND_PINENE_DEGRADATION	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	0.8312603924265652
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	1.980609598531253
CHANG_POU5F1_TARGETS_UP	BIOCARTA_ERYTH_PATHWAY	1.5519915167474645
WP_FLUOROPYRIMIDINE_ACTIVITY	KRIEG_KDM3A_TARGETS_NOT_HYPOXIA	2.8419168851258023
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	MILI_PSEUDOPODIA_HAPTOTAXIS_DN	1.2360503677460937
REACTOME_RHOU_GTPASE_CYCLE	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.242209413406391
FERRANDO_HOX11_NEIGHBORS	ZHANG_BREAST_CANCER_PROGENITORS_UP	0.7137719448483838
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	BIOCARTA_ERYTH_PATHWAY	2.0888095174605996
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BROWN_UP	JIANG_MELANOMA_TRM1_CD8	1.0239600240829703
WP_SARSCOV2_MITOCHONDRIAL_CHRONIC_OXIDATIVE_STRESS_AND_ENDOTHELIAL_DYSFUNCTION	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	1.7544411064003151
